ticket_id,user_id,created_at,resolved_at,status,category,feedback
257,7813,2024-01-28 11:50:02.587342,2024-01-29 11:50:02.587342,open,billing,Rise medical debate break animal wonder able.
258,8816,2023-11-10 06:18:59.016048,2023-11-12 06:18:59.016048,closed,technical,Occur audience civil people fish what.
259,9813,2025-03-19 13:23:55.851941,2025-03-23 13:23:55.851941,open,billing,Threat although I.
260,2969,2025-04-11 20:11:43.529289,2025-04-20 20:11:43.529289,open,billing,Must employee goal coach time know similar.
261,6541,2024-12-27 03:37:26.648763,2025-01-03 03:37:26.648763,closed,technical,Agency down PM staff.
262,9838,2023-11-12 18:41:34.928561,2023-11-18 18:41:34.928561,closed,billing,Friend rise attention with use card.
263,8931,2024-08-27 10:04:55.727064,2024-09-01 10:04:55.727064,open,technical,Improve somebody woman heavy.
264,8522,2025-01-07 17:31:38.669144,2025-01-10 17:31:38.669144,closed,technical,Democratic leader like brother memory compare future.
265,3607,2024-03-13 07:31:49.171386,2024-03-14 07:31:49.171386,closed,billing,Fast church eye turn step national price.
266,1844,2024-02-24 00:57:21.462836,2024-02-25 00:57:21.462836,closed,billing,Ok now hand.
267,3442,2023-09-20 12:09:05.909794,2023-09-28 12:09:05.909794,closed,technical,After city sometimes property drive organization.
268,5635,2024-01-30 21:34:45.580162,2024-02-03 21:34:45.580162,open,technical,Leader open participant great bed low.
269,3374,2024-11-12 16:06:09.908846,2024-11-13 16:06:09.908846,open,technical,Full civil policy small wind admit stand.
270,6666,2024-03-09 05:27:14.529222,2024-03-19 05:27:14.529222,closed,technical,Modern rule address though.
271,8556,2025-05-30 12:33:37.116015,2025-06-06 12:33:37.116015,open,billing,Meet doctor low account.
272,8764,2024-04-21 13:43:50.731095,2024-04-24 13:43:50.731095,closed,technical,Will people garden kid population institution mouth scientist.
273,9263,2023-12-29 20:49:41.013925,2024-01-06 20:49:41.013925,open,technical,Cost involve admit water.
274,628,2024-05-26 05:25:15.605204,2024-05-29 05:25:15.605204,closed,billing,Box scene town majority one wife record.
275,2728,2024-08-20 20:33:58.883785,2024-08-21 20:33:58.883785,closed,billing,Say material scene society free play.
276,9710,2023-10-20 21:31:22.584392,2023-10-29 21:31:22.584392,open,billing,Certainly teach quite off.
277,2337,2024-10-20 23:20:01.493180,2024-10-25 23:20:01.493180,closed,billing,Move off poor before participant response maintain analysis.
278,5483,2025-03-20 02:43:24.764385,2025-03-21 02:43:24.764385,closed,technical,Data since window baby way hit worry bar.
279,5252,2024-08-02 09:41:32.104321,2024-08-06 09:41:32.104321,closed,technical,Meeting south issue forget military.
280,4067,2024-11-24 10:39:53.514925,2024-11-27 10:39:53.514925,closed,technical,Treat travel everybody system four.
281,8889,2024-01-24 14:53:04.700247,2024-01-25 14:53:04.700247,closed,billing,Stock stand officer easy life teacher his effect.
282,5505,2025-02-07 02:04:35.741411,2025-02-11 02:04:35.741411,open,billing,Sit play hit sea produce hear.
283,6083,2025-04-26 01:15:45.207336,2025-04-29 01:15:45.207336,closed,technical,Once police own.
284,2806,2023-12-15 11:07:14.717659,2023-12-23 11:07:14.717659,open,billing,Another age necessary unit part state age civil.
285,6717,2023-08-28 12:01:41.141361,2023-09-06 12:01:41.141361,closed,billing,South woman understand.
286,1564,2023-12-19 17:02:10.760375,2023-12-20 17:02:10.760375,open,billing,Later article month reason choose close.
287,2103,2024-07-02 23:55:50.936829,2024-07-04 23:55:50.936829,closed,billing,Treatment which conference call audience.
288,371,2025-05-20 12:34:58.597106,2025-05-28 12:34:58.597106,open,technical,Road citizen organization practice.
289,1362,2025-04-01 06:11:31.268245,2025-04-03 06:11:31.268245,open,billing,Employee player prepare strong.
290,7749,2024-07-01 03:54:01.656304,2024-07-08 03:54:01.656304,closed,technical,Lawyer discussion under current house care herself.
291,9921,2023-09-27 16:26:25.143309,2023-10-03 16:26:25.143309,closed,billing,Key surface deep such report.
292,2802,2025-01-30 05:50:11.744123,2025-02-06 05:50:11.744123,closed,billing,Different wide increase despite.
293,19,2023-12-14 04:38:12.792348,2023-12-15 04:38:12.792348,closed,technical,Social act full threat Democrat describe factor.
294,8785,2024-03-04 02:01:47.634110,2024-03-05 02:01:47.634110,closed,billing,But then see kitchen lose.
295,7581,2024-10-09 10:09:02.091316,2024-10-19 10:09:02.091316,closed,technical,The poor election adult mission ahead test.
296,1435,2024-09-17 22:34:44.840760,2024-09-27 22:34:44.840760,closed,billing,Cut white fine assume size.
297,5846,2024-03-09 08:38:44.929135,2024-03-15 08:38:44.929135,open,technical,Fall represent where exist understand.
298,7817,2024-02-19 18:13:37.653044,2024-02-21 18:13:37.653044,closed,technical,Power leader their air effort analysis.
299,680,2024-04-19 06:11:30.433120,2024-04-23 06:11:30.433120,closed,billing,Least forward world industry.
300,9822,2024-02-02 11:33:47.056937,2024-02-09 11:33:47.056937,open,technical,Will school usually continue everything laugh.
301,5615,2024-06-01 08:07:09.142385,2024-06-10 08:07:09.142385,open,billing,Pm black difficult human reality policy in why.
302,7703,2024-01-08 02:56:54.960586,2024-01-18 02:56:54.960586,closed,technical,Product Democrat part whether form country.
303,3055,2024-05-08 11:21:23.091950,2024-05-17 11:21:23.091950,open,billing,Three carry admit film certainly.
304,8792,2023-12-30 06:10:49.386700,2024-01-07 06:10:49.386700,open,technical,Truth establish play mouth kind.
305,565,2024-07-29 13:03:11.430961,2024-08-01 13:03:11.430961,closed,technical,Customer require herself professor go market.
306,8768,2024-02-19 05:49:32.323735,2024-02-27 05:49:32.323735,closed,technical,Positive friend community yet while decide before.
307,9030,2023-07-30 03:54:14.209638,2023-08-09 03:54:14.209638,closed,technical,Use technology suddenly.
308,5391,2023-09-24 11:56:17.023237,2023-09-27 11:56:17.023237,open,technical,These care force should.
309,1564,2025-01-06 15:14:24.491065,2025-01-10 15:14:24.491065,open,billing,Describe practice attention true avoid.
310,6647,2023-08-15 20:53:04.705029,2023-08-16 20:53:04.705029,closed,billing,Him house painting response toward.
311,549,2024-08-27 01:14:12.507220,2024-08-29 01:14:12.507220,closed,billing,Consider computer dinner citizen music.
312,4339,2024-09-06 13:57:43.370985,2024-09-12 13:57:43.370985,closed,billing,Many happen sure audience.
313,8133,2024-06-08 23:20:47.191707,2024-06-09 23:20:47.191707,closed,technical,Clearly court soon its degree question.
314,8502,2024-01-09 23:38:27.256412,2024-01-14 23:38:27.256412,closed,technical,Idea political mother marriage skin product camera.
315,5421,2025-05-14 09:47:13.706334,2025-05-23 09:47:13.706334,closed,billing,Total hot near example right lay capital government.
316,5441,2025-06-29 23:32:19.281666,2025-06-30 23:32:19.281666,open,billing,Real sound great property third term.
317,9213,2024-03-18 06:30:58.561454,2024-03-28 06:30:58.561454,closed,billing,Fast rate bring actually task draw.
318,4464,2024-11-15 19:08:55.915506,2024-11-19 19:08:55.915506,closed,billing,Its brother news sort bring include.
319,7782,2024-11-02 08:17:08.213881,2024-11-10 08:17:08.213881,closed,technical,Avoid upon yes range certainly.
320,8955,2024-09-01 00:10:05.558019,2024-09-03 00:10:05.558019,open,billing,Then amount far seven card.
321,6311,2024-10-27 07:58:53.671158,2024-10-29 07:58:53.671158,closed,billing,Stage firm mind another media.
322,3192,2024-08-15 14:48:48.566157,2024-08-23 14:48:48.566157,open,technical,Actually person dinner watch exist.
323,3094,2023-07-09 04:48:28.890508,2023-07-13 04:48:28.890508,open,technical,Fall team group own woman air him town.
324,432,2023-10-18 09:48:47.465268,2023-10-24 09:48:47.465268,open,technical,Tree maybe community inside bad of.
325,3583,2024-08-21 11:43:52.766721,2024-08-31 11:43:52.766721,closed,technical,Bed laugh paper small meeting.
326,4953,2025-06-22 02:16:02.448276,2025-06-23 02:16:02.448276,open,technical,Himself shoulder present scientist ahead.
327,8076,2024-04-14 19:07:17.389110,2024-04-22 19:07:17.389110,open,technical,Under very leave make beyond example from your.
328,7730,2024-07-28 06:24:25.490331,2024-08-03 06:24:25.490331,closed,billing,Increase sea garden go state large wrong.
329,5634,2025-01-23 05:37:48.217788,2025-01-27 05:37:48.217788,open,billing,Factor oil often lot remember cover sport.
330,6072,2025-05-04 06:22:53.524694,2025-05-11 06:22:53.524694,closed,technical,Interesting most trial term executive bad.
331,9403,2024-09-09 03:34:17.750170,2024-09-17 03:34:17.750170,open,billing,Chair president small memory star respond.
332,970,2025-04-17 19:10:48.659308,2025-04-18 19:10:48.659308,closed,billing,Person card shoulder paper window.
333,3598,2023-09-19 06:55:45.041801,2023-09-26 06:55:45.041801,open,billing,Wonder court car station whatever off activity.
334,1675,2023-08-21 23:18:34.463082,2023-08-30 23:18:34.463082,open,technical,Science concern history card lay.
335,6133,2024-09-01 07:37:54.261260,2024-09-07 07:37:54.261260,closed,billing,Imagine rate station.
336,1136,2023-11-15 22:12:56.923818,2023-11-20 22:12:56.923818,closed,technical,Goal major single.
337,6782,2023-11-20 07:13:34.477351,2023-11-26 07:13:34.477351,open,billing,Score wall plant treatment.
338,1297,2025-03-13 04:08:47.948132,2025-03-21 04:08:47.948132,closed,technical,Key section father open.
339,899,2025-05-20 13:50:37.575367,2025-05-23 13:50:37.575367,closed,technical,Turn forget share.
340,5454,2024-12-01 02:36:59.861339,2024-12-07 02:36:59.861339,closed,technical,Movement black half stay condition somebody space.
341,6486,2023-12-14 21:27:44.357810,2023-12-18 21:27:44.357810,closed,technical,Rich whether follow they way.
342,1738,2024-02-18 13:30:20.673552,2024-02-22 13:30:20.673552,closed,billing,Story friend let learn right painting their.
343,5633,2025-03-03 10:40:33.064394,2025-03-07 10:40:33.064394,open,billing,Term less half piece should.
344,4536,2024-10-19 01:22:31.586613,2024-10-20 01:22:31.586613,closed,billing,Must lot agent site.
345,5544,2024-07-23 01:16:40.220850,2024-07-27 01:16:40.220850,closed,technical,Music else message forward by.
346,5056,2023-10-08 01:17:17.053600,2023-10-16 01:17:17.053600,open,technical,People eye these hard fish occur.
347,1779,2024-02-17 19:13:38.365553,2024-02-25 19:13:38.365553,closed,billing,Executive born speak improve individual interview onto.
348,5741,2024-05-30 07:03:23.512037,2024-06-07 07:03:23.512037,open,billing,Better table trouble five focus board ok rather.
349,2364,2024-12-07 01:50:23.268914,2024-12-11 01:50:23.268914,open,technical,Really major decision happy change.
350,3395,2023-10-11 10:26:02.035551,2023-10-17 10:26:02.035551,closed,billing,President rather include social chance marriage rich sport.
351,1212,2024-04-08 14:39:58.161737,2024-04-13 14:39:58.161737,open,billing,Much result station box yet allow one.
352,6511,2023-12-31 14:57:11.365806,2024-01-05 14:57:11.365806,open,billing,Into wish trade lose.
353,1848,2024-07-14 09:40:20.619569,2024-07-22 09:40:20.619569,open,technical,Democrat several heart seat series.
354,5101,2024-04-27 10:17:00.573675,2024-05-02 10:17:00.573675,closed,billing,Race piece record several become police second.
355,3047,2024-07-04 00:24:39.504321,2024-07-10 00:24:39.504321,open,billing,Write mind single single.
356,2809,2024-06-20 15:31:40.649050,2024-06-30 15:31:40.649050,open,technical,Around value music say industry.
357,3249,2023-12-22 17:13:02.753979,2024-01-01 17:13:02.753979,open,technical,Sell same father us.
358,1057,2024-11-25 05:37:27.320078,2024-12-01 05:37:27.320078,closed,technical,Political police paper.
359,6138,2025-06-10 06:46:39.047959,2025-06-17 06:46:39.047959,open,technical,Action investment food low type.
360,5467,2025-04-23 22:34:05.165648,2025-04-28 22:34:05.165648,open,technical,Total government professional approach and type difficult case.
361,9002,2024-02-29 00:34:03.612484,2024-03-07 00:34:03.612484,open,billing,Must future discover.
362,5616,2024-03-22 11:36:15.482777,2024-03-31 11:36:15.482777,open,technical,Fight price view range.
363,1738,2025-05-25 18:54:03.297193,2025-05-29 18:54:03.297193,closed,technical,Understand meeting social performance service cost oil training.
364,5961,2024-06-13 00:54:19.586607,2024-06-14 00:54:19.586607,open,technical,Operation suffer partner go group baby and difficult.
365,787,2025-05-17 02:02:26.724356,2025-05-21 02:02:26.724356,open,billing,Have total west choose size her bank.
366,7009,2023-09-12 15:19:04.323306,2023-09-17 15:19:04.323306,closed,technical,Rule pretty edge.
367,829,2024-09-01 08:15:45.248886,2024-09-02 08:15:45.248886,closed,billing,Believe opportunity town hundred establish instead.
368,4634,2023-11-11 18:29:54.415656,2023-11-20 18:29:54.415656,closed,technical,Personal what capital Mrs job trade.
369,6442,2024-02-24 01:13:54.933123,2024-03-04 01:13:54.933123,closed,billing,Final drug wish story author.
370,5079,2025-02-20 21:07:25.032339,2025-03-02 21:07:25.032339,open,billing,Ago including leave however.
371,9558,2024-06-16 08:13:56.137876,2024-06-22 08:13:56.137876,closed,billing,Major set spring artist practice.
372,2929,2024-02-27 05:18:22.429215,2024-03-07 05:18:22.429215,closed,billing,Probably particular avoid sell produce.
373,7135,2024-10-06 02:38:02.767679,2024-10-13 02:38:02.767679,closed,billing,Place same method Congress.
374,9783,2023-11-06 10:19:36.787737,2023-11-15 10:19:36.787737,closed,technical,Act rather across scientist I.
375,3754,2023-12-24 19:44:08.179676,2023-12-25 19:44:08.179676,open,billing,Defense single issue year.
376,9267,2024-05-22 00:45:59.118654,2024-05-27 00:45:59.118654,open,technical,Tonight main last computer lead.
377,4912,2025-07-01 10:52:15.142782,2025-07-11 10:52:15.142782,open,technical,Husband night itself avoid popular.
378,3069,2024-02-25 16:28:46.877259,2024-03-03 16:28:46.877259,closed,technical,Pay protect cost help floor seem free.
379,8091,2024-11-10 15:03:20.235214,2024-11-12 15:03:20.235214,closed,technical,Almost water treatment.
380,82,2023-12-22 15:58:02.563837,2023-12-30 15:58:02.563837,closed,billing,Officer unit cultural consumer have.
381,9757,2024-05-30 15:39:36.491337,2024-06-04 15:39:36.491337,open,technical,Appear possible card economy lose condition sound.
382,3674,2024-08-10 21:05:05.566243,2024-08-12 21:05:05.566243,open,billing,Lawyer gas science soldier hair behavior.
383,6768,2024-03-03 16:18:51.951868,2024-03-04 16:18:51.951868,open,billing,Product magazine so she over wall cultural.
384,4727,2025-01-31 18:01:39.247651,2025-02-09 18:01:39.247651,closed,technical,Question certainly water.
385,8671,2024-05-13 04:12:16.406594,2024-05-18 04:12:16.406594,closed,billing,Goal difficult attorney nor once such provide.
386,7919,2023-12-27 16:23:19.874726,2024-01-04 16:23:19.874726,open,technical,Politics almost continue door.
387,4406,2025-01-09 00:45:51.626143,2025-01-16 00:45:51.626143,closed,technical,Particularly woman child peace owner democratic brother.
388,4161,2024-09-04 21:18:44.834772,2024-09-10 21:18:44.834772,open,technical,Moment field short travel company president rate.
389,5122,2023-12-14 11:12:36.946787,2023-12-17 11:12:36.946787,open,technical,Much least central.
390,545,2025-05-06 18:15:27.169811,2025-05-08 18:15:27.169811,open,technical,Room thousand level base score remember of bit.
391,593,2024-11-16 20:54:00.029967,2024-11-23 20:54:00.029967,open,technical,Law determine should major deep.
392,5391,2024-10-31 08:24:27.726863,2024-11-06 08:24:27.726863,open,billing,Natural foreign seem exist now.
393,8121,2024-10-22 04:48:56.603245,2024-10-29 04:48:56.603245,open,billing,Plant wide material media mouth reduce low.
