payment_id,user_id,subscription_id,payment_date,amount,payment_method,status
531,7759,1563,2025-04-15,9.99,credit_card,success
532,7452,4094,2024-11-01,9.99,paypal,success
533,1009,9127,2024-01-11,19.99,paypal,failed
534,550,12882,2025-02-28,19.99,credit_card,success
535,4707,6105,2024-10-28,199.99,paypal,failed
536,9707,1771,2025-06-14,19.99,paypal,failed
537,8695,2614,2024-03-16,199.99,paypal,refunded
538,5437,3932,2024-09-18,19.99,credit_card,success
539,7200,10990,2024-12-17,9.99,paypal,failed
540,6451,10068,2023-08-05,199.99,credit_card,success
541,3203,2272,2025-04-11,9.99,paypal,refunded
542,4037,13543,2024-05-18,9.99,credit_card,refunded
543,511,12209,2023-10-01,199.99,paypal,failed
544,6726,6297,2025-03-21,9.99,credit_card,refunded
545,6100,338,2024-11-21,19.99,credit_card,success
546,3852,7481,2024-12-08,9.99,paypal,success
547,6440,13716,2023-11-16,19.99,credit_card,refunded
548,8742,13004,2024-01-14,9.99,credit_card,refunded
549,4274,9611,2023-10-21,9.99,credit_card,refunded
550,1336,7241,2025-04-24,199.99,paypal,refunded
551,7665,13156,2023-12-07,9.99,paypal,failed
552,4659,3497,2024-01-07,19.99,paypal,success
553,3589,11190,2025-03-28,19.99,credit_card,success
554,3085,11367,2024-08-16,199.99,credit_card,refunded
555,3786,4495,2023-12-28,9.99,paypal,refunded
556,2894,11065,2025-02-11,199.99,credit_card,success
557,9,1559,2023-07-20,9.99,credit_card,failed
558,1252,9433,2025-04-07,19.99,credit_card,failed
559,1024,4582,2025-02-21,199.99,credit_card,failed
560,9524,1622,2023-10-17,199.99,credit_card,refunded
561,1283,13490,2024-03-13,19.99,credit_card,failed
562,5096,6869,2023-09-08,9.99,paypal,success
563,8253,510,2024-01-25,19.99,paypal,refunded
564,1802,14146,2024-08-19,19.99,credit_card,refunded
565,7911,9639,2024-05-22,9.99,credit_card,success
566,4488,4434,2024-06-17,199.99,paypal,success
567,5417,12008,2024-12-30,199.99,paypal,refunded
568,7264,2290,2024-04-21,19.99,paypal,success
569,5230,14400,2025-01-01,19.99,credit_card,success
570,7231,8455,2025-03-10,19.99,paypal,refunded
571,4872,11245,2025-04-13,9.99,credit_card,refunded
572,472,423,2023-08-21,19.99,credit_card,failed
573,3862,13025,2024-10-09,9.99,credit_card,failed
574,1687,13778,2023-07-19,199.99,paypal,refunded
575,2916,8848,2024-04-02,19.99,paypal,success
576,2159,2085,2024-07-03,199.99,credit_card,failed
577,6620,8789,2024-11-06,19.99,paypal,failed
578,5699,4008,2024-05-20,199.99,paypal,failed
579,1378,3911,2024-09-06,19.99,paypal,success
580,1051,12598,2024-05-28,19.99,paypal,success
581,8691,4078,2025-01-11,19.99,paypal,refunded
582,3445,8532,2023-12-17,19.99,credit_card,refunded
583,4868,1012,2024-03-09,9.99,credit_card,refunded
584,3709,10369,2024-04-21,199.99,credit_card,success
585,3117,6458,2024-03-10,199.99,paypal,failed
586,870,14533,2024-04-21,199.99,credit_card,failed
587,8127,1147,2024-05-19,19.99,paypal,failed
588,1170,8062,2023-09-27,9.99,paypal,success
589,6672,3979,2023-10-21,19.99,paypal,success
590,2345,11210,2025-02-03,19.99,paypal,failed
591,3967,10252,2023-10-22,9.99,paypal,failed
592,7722,7180,2025-04-13,199.99,paypal,refunded
593,2483,7066,2025-01-12,9.99,paypal,refunded
594,3771,128,2023-08-13,9.99,credit_card,success
595,9499,5869,2023-11-08,199.99,credit_card,failed
596,3715,6273,2023-09-30,199.99,credit_card,refunded
597,5643,13688,2025-01-19,199.99,credit_card,failed
598,1277,11329,2025-03-23,9.99,credit_card,failed
599,3216,13031,2023-07-31,9.99,paypal,failed
600,4974,618,2024-07-11,9.99,paypal,success
601,9855,4038,2025-01-27,9.99,credit_card,failed
602,5070,13526,2024-03-27,199.99,paypal,refunded
603,1885,8211,2023-12-22,19.99,paypal,failed
604,973,9967,2024-10-15,19.99,credit_card,refunded
605,2048,10193,2023-09-20,9.99,paypal,success
606,1092,14536,2023-10-12,19.99,credit_card,success
607,351,9637,2024-08-23,19.99,credit_card,refunded
608,1217,4255,2023-08-25,19.99,paypal,refunded
609,7440,7947,2024-12-31,199.99,paypal,success
610,1471,10626,2023-09-16,9.99,paypal,success
611,8500,14241,2023-07-26,19.99,credit_card,refunded
612,8475,9531,2024-09-30,19.99,paypal,success
613,6727,2849,2023-09-01,9.99,credit_card,failed
614,7452,3612,2025-05-14,19.99,credit_card,failed
615,4226,1928,2023-08-13,9.99,credit_card,failed
616,9998,11719,2023-07-18,19.99,paypal,refunded
617,7555,1011,2024-01-04,19.99,paypal,success
618,7436,10056,2024-05-06,199.99,paypal,refunded
619,9363,11923,2023-07-21,199.99,credit_card,refunded
620,855,1319,2023-10-30,9.99,paypal,refunded
621,4161,1084,2024-03-12,9.99,paypal,failed
622,8724,10725,2024-10-30,9.99,credit_card,failed
623,4459,10648,2024-03-21,199.99,credit_card,success
624,2490,5404,2023-12-19,199.99,paypal,failed
625,4738,7987,2025-02-15,19.99,credit_card,failed
626,4180,2099,2024-12-11,199.99,paypal,failed
627,8509,2159,2024-07-25,199.99,credit_card,refunded
628,9726,10656,2025-05-16,199.99,paypal,refunded
629,6707,14776,2025-03-28,9.99,paypal,success
630,7600,10382,2024-04-21,199.99,paypal,success
631,3957,12483,2024-03-24,9.99,paypal,refunded
632,5293,1039,2025-06-12,199.99,credit_card,failed
633,3951,13830,2024-06-13,9.99,paypal,failed
634,7430,13296,2024-04-21,19.99,paypal,refunded
635,1702,6858,2024-10-14,9.99,paypal,refunded
636,9969,12493,2024-03-04,19.99,credit_card,failed
637,4564,13557,2025-05-26,19.99,credit_card,failed
638,7355,4530,2024-01-28,9.99,credit_card,failed
639,494,1367,2025-04-27,199.99,paypal,failed
640,1841,14689,2024-09-27,9.99,credit_card,refunded
641,8793,8405,2024-05-08,199.99,paypal,refunded
642,7502,214,2024-03-21,9.99,credit_card,success
643,3900,6041,2024-09-09,199.99,credit_card,refunded
644,1641,9107,2025-06-19,9.99,credit_card,refunded
645,8403,1818,2025-03-15,9.99,paypal,success
646,9668,2740,2023-09-17,199.99,paypal,success
647,775,3864,2023-07-23,199.99,paypal,failed
648,800,1132,2023-11-22,199.99,credit_card,success
649,4590,2814,2025-01-17,9.99,credit_card,success
650,3485,1205,2025-06-09,9.99,credit_card,refunded
651,3051,2206,2024-09-06,9.99,credit_card,failed
652,9363,408,2025-04-04,199.99,credit_card,success
653,1077,8644,2023-07-17,19.99,credit_card,failed
654,5084,29,2024-05-16,19.99,paypal,success
655,5736,6859,2024-05-10,9.99,credit_card,success
656,6794,2434,2025-03-14,19.99,credit_card,success
657,8423,10896,2025-03-18,9.99,credit_card,success
658,8646,2505,2023-11-23,19.99,credit_card,success
659,3017,8894,2024-10-13,199.99,paypal,success
660,2176,1965,2023-09-09,199.99,credit_card,failed
661,4007,138,2024-06-20,9.99,credit_card,failed
662,6151,13752,2023-11-03,19.99,credit_card,success
663,6586,4433,2024-05-18,199.99,credit_card,failed
664,1731,4970,2024-12-16,19.99,paypal,success
665,6184,355,2024-03-23,199.99,paypal,failed
666,4932,13109,2024-02-18,9.99,credit_card,failed
667,1776,7426,2025-04-25,199.99,paypal,refunded
668,7706,413,2024-12-19,199.99,credit_card,refunded
669,533,256,2024-08-06,199.99,credit_card,failed
670,2779,6572,2025-04-19,19.99,credit_card,failed
671,5163,14705,2024-12-02,199.99,paypal,success
672,7402,11017,2024-04-13,19.99,credit_card,success
673,4742,13717,2024-02-11,19.99,credit_card,failed
674,3828,11825,2025-03-07,19.99,credit_card,failed
675,6237,9029,2024-12-02,19.99,credit_card,refunded
676,9276,10133,2023-08-07,9.99,paypal,success
677,9978,14176,2024-10-20,19.99,paypal,success
678,5559,9449,2023-09-11,199.99,credit_card,refunded
679,5360,14762,2024-08-07,199.99,paypal,failed
680,4334,5183,2025-06-30,199.99,credit_card,failed
681,9073,4368,2024-11-04,199.99,credit_card,success
682,7047,12238,2024-05-20,9.99,credit_card,failed
683,351,8888,2025-01-28,9.99,paypal,refunded
684,9018,592,2023-10-26,199.99,paypal,failed
685,4452,4793,2023-08-06,9.99,credit_card,success
686,6636,10621,2024-03-21,9.99,credit_card,failed
687,6371,12938,2024-06-28,9.99,paypal,refunded
688,1419,3713,2024-01-11,199.99,credit_card,success
689,9030,4320,2025-06-28,199.99,credit_card,refunded
690,2181,14571,2025-06-18,19.99,credit_card,failed
691,8445,9973,2024-02-25,199.99,credit_card,failed
692,4754,10329,2024-05-17,9.99,paypal,failed
693,3060,5524,2025-06-05,199.99,paypal,success
694,8190,4318,2023-08-04,9.99,paypal,failed
695,5869,1935,2023-11-20,9.99,credit_card,success
696,44,3823,2024-06-18,199.99,paypal,failed
697,7195,14980,2025-04-17,199.99,credit_card,failed
698,50,3004,2023-08-22,199.99,paypal,success
699,6474,3660,2023-08-18,9.99,credit_card,refunded
700,2955,12568,2025-04-09,19.99,credit_card,refunded
701,9422,10961,2024-01-11,199.99,paypal,success
702,527,11224,2024-05-18,19.99,credit_card,refunded
703,7030,10422,2023-10-09,19.99,paypal,refunded
704,1844,4902,2024-12-29,199.99,paypal,success
705,8466,12655,2023-07-12,9.99,credit_card,failed
706,7590,5827,2025-02-21,199.99,credit_card,failed
707,3077,2386,2025-03-28,199.99,credit_card,failed
708,2450,2726,2025-04-26,199.99,paypal,refunded
709,3308,8058,2024-03-01,199.99,credit_card,refunded
710,8624,10624,2024-06-02,199.99,credit_card,refunded
711,6050,7399,2025-03-11,19.99,paypal,refunded
712,5129,1863,2025-04-10,199.99,credit_card,success
713,467,10361,2024-05-14,9.99,paypal,refunded
714,7642,6288,2023-12-15,199.99,credit_card,refunded
715,8272,12961,2023-10-30,9.99,paypal,failed
716,1304,11756,2024-02-12,199.99,credit_card,success
717,7111,13298,2025-06-27,19.99,credit_card,success
718,5833,144,2024-11-06,199.99,credit_card,refunded
719,1908,14249,2024-12-27,199.99,paypal,failed
720,8183,9160,2024-04-26,9.99,paypal,refunded
721,618,5895,2024-09-14,199.99,credit_card,success
722,9737,7820,2024-11-23,199.99,credit_card,failed
723,1277,8013,2025-02-20,199.99,credit_card,refunded
724,1977,2619,2025-06-20,199.99,paypal,success
725,3709,10369,2024-04-21,199.99,credit_card,refunded
726,7649,3809,2024-03-13,199.99,credit_card,success
727,5407,890,2024-12-14,9.99,credit_card,refunded
728,9684,619,2023-10-22,9.99,credit_card,refunded
729,6106,195,2025-07-01,9.99,credit_card,success
730,9902,1001,2024-07-18,199.99,credit_card,success
731,4085,9296,2025-04-18,19.99,credit_card,refunded
732,7933,14519,2025-02-05,199.99,credit_card,success
733,371,12664,2024-03-16,199.99,credit_card,success
734,1218,13962,2025-01-20,19.99,paypal,refunded
735,6013,1722,2024-04-04,9.99,paypal,success
736,3962,14594,2025-06-17,19.99,paypal,success
737,5515,7627,2024-12-12,9.99,credit_card,failed
738,2892,6013,2025-03-08,199.99,paypal,success
739,9632,13088,2024-01-03,9.99,credit_card,failed
740,1588,2887,2024-01-11,199.99,paypal,success
741,7540,9743,2024-10-01,9.99,paypal,refunded
742,8201,14693,2025-03-14,9.99,paypal,failed
743,4112,3639,2025-06-03,199.99,paypal,success
744,7779,9347,2023-08-30,19.99,paypal,refunded
745,879,1463,2024-11-14,9.99,paypal,refunded
746,737,4958,2023-11-15,19.99,credit_card,success
747,726,11631,2024-03-14,19.99,credit_card,failed
748,4260,8996,2023-08-09,9.99,credit_card,success
749,4747,11612,2023-12-13,9.99,credit_card,failed
750,3618,1027,2024-09-17,19.99,paypal,refunded
751,1246,14993,2024-06-25,9.99,paypal,failed
752,3824,5113,2025-02-07,199.99,paypal,refunded
753,7766,6639,2025-05-22,199.99,credit_card,success
754,5378,4352,2025-03-12,199.99,credit_card,failed
755,3400,14857,2024-05-15,199.99,paypal,failed
756,6503,952,2025-05-23,9.99,paypal,failed
757,4342,2972,2024-12-17,9.99,paypal,refunded
758,6452,4374,2025-03-05,9.99,credit_card,success
759,2488,14690,2025-04-19,19.99,credit_card,refunded
760,8758,377,2023-11-22,199.99,credit_card,success
761,8870,12221,2025-06-16,19.99,paypal,success
762,8182,12814,2024-08-08,9.99,credit_card,success
763,8328,1108,2024-10-17,19.99,paypal,refunded
764,1207,993,2023-10-21,199.99,paypal,refunded
765,7846,424,2025-03-05,199.99,paypal,failed
766,1495,10640,2024-05-24,199.99,credit_card,failed
767,1660,11783,2023-12-19,199.99,credit_card,success
768,6886,2631,2024-10-02,199.99,paypal,success
769,2269,14837,2024-04-12,19.99,credit_card,failed
770,6346,513,2024-03-08,19.99,credit_card,failed
771,609,4370,2023-10-27,199.99,credit_card,success
772,31,3614,2024-08-08,19.99,paypal,failed
773,5396,4645,2024-01-09,199.99,credit_card,failed
774,2502,1982,2023-07-15,9.99,credit_card,success
775,3607,13446,2023-08-12,19.99,paypal,success
776,8772,11225,2024-06-06,199.99,credit_card,failed
777,6406,1374,2023-07-19,19.99,paypal,failed
778,4902,12024,2023-08-07,19.99,credit_card,refunded
779,6057,12048,2024-05-12,199.99,credit_card,failed
780,5680,3664,2023-12-24,199.99,paypal,refunded
781,6716,14908,2023-10-10,19.99,credit_card,refunded
782,3993,5664,2024-11-23,199.99,paypal,failed
783,3111,2450,2024-09-15,199.99,paypal,failed
784,9046,9014,2024-03-08,199.99,paypal,refunded
785,2300,13682,2023-09-14,19.99,credit_card,refunded
786,3598,12399,2024-12-17,9.99,credit_card,failed
787,8323,2088,2025-04-25,19.99,credit_card,failed
788,6576,1886,2024-10-25,19.99,credit_card,failed
789,7565,2336,2023-11-27,19.99,paypal,success
790,3709,10369,2024-04-21,199.99,paypal,refunded
791,5522,1942,2023-11-21,199.99,credit_card,failed
792,1586,10987,2023-09-06,19.99,credit_card,refunded
793,4197,12536,2024-02-08,19.99,paypal,refunded
794,2286,3753,2025-05-15,199.99,credit_card,refunded
795,8734,5907,2025-03-25,199.99,paypal,failed
796,4619,11883,2023-11-08,19.99,credit_card,failed
797,9111,11934,2024-06-15,9.99,paypal,failed
798,3321,12765,2025-07-01,19.99,paypal,success
799,4772,11240,2024-03-29,19.99,credit_card,success
800,1398,9074,2023-11-23,19.99,credit_card,failed
801,8598,340,2024-12-19,19.99,credit_card,failed
802,1473,12710,2025-05-07,19.99,credit_card,failed
803,6217,9072,2024-02-07,199.99,paypal,success
804,8536,13748,2024-09-10,9.99,credit_card,refunded
805,6864,12757,2024-06-24,199.99,paypal,failed
806,272,14178,2024-02-26,19.99,paypal,failed
807,6871,623,2024-01-30,9.99,paypal,failed
808,3933,9852,2024-01-02,199.99,paypal,refunded
809,219,14165,2025-04-18,19.99,credit_card,refunded
810,2913,6777,2023-08-20,199.99,paypal,failed
811,8227,3576,2024-08-08,19.99,credit_card,success
812,5404,13555,2024-06-30,19.99,paypal,success
813,7381,5248,2023-07-07,9.99,credit_card,failed
814,4344,9348,2024-05-20,199.99,paypal,refunded
815,5336,2649,2024-09-25,19.99,paypal,success
816,5964,5809,2024-11-08,9.99,paypal,refunded
817,4274,481,2025-03-16,199.99,credit_card,refunded
818,2970,1853,2023-11-14,199.99,paypal,success
819,4835,9898,2024-03-17,199.99,paypal,success
820,4066,1062,2024-05-03,199.99,credit_card,success
821,2581,3475,2023-09-08,19.99,paypal,success
822,152,1093,2025-04-20,9.99,paypal,refunded
823,8543,8296,2024-05-16,199.99,paypal,refunded
824,7465,7925,2024-12-22,19.99,paypal,success
825,6072,7374,2025-04-07,19.99,paypal,success
826,6014,12616,2025-06-29,199.99,credit_card,refunded
827,7055,13502,2025-04-20,9.99,credit_card,refunded
828,2257,6728,2024-01-07,9.99,credit_card,success
829,2128,14814,2025-03-19,199.99,paypal,refunded
830,3191,14605,2025-01-26,9.99,credit_card,success
831,2564,4892,2024-10-11,9.99,paypal,failed
832,1302,2965,2024-03-17,9.99,paypal,refunded
833,1636,6021,2024-11-08,19.99,paypal,success
834,5367,5302,2025-01-07,19.99,paypal,refunded
835,930,6435,2025-03-12,19.99,credit_card,success
836,8494,9341,2024-11-01,9.99,paypal,failed
837,3986,14709,2025-05-31,9.99,credit_card,success
838,9521,6943,2023-08-25,19.99,credit_card,refunded
839,2270,1878,2024-04-14,19.99,credit_card,failed
840,1865,4880,2023-09-28,199.99,paypal,success
841,5964,5809,2024-11-08,9.99,paypal,refunded
842,840,13779,2024-11-23,19.99,paypal,success
843,878,10568,2023-08-20,19.99,paypal,success
844,3913,8691,2024-09-15,9.99,paypal,failed
845,7200,1820,2024-02-29,9.99,credit_card,success
846,9500,14108,2024-05-06,9.99,credit_card,success
847,1565,245,2024-02-18,9.99,paypal,refunded
848,320,1900,2023-07-12,9.99,paypal,failed
849,1329,7839,2025-02-10,9.99,credit_card,success
850,1566,5231,2023-08-28,199.99,paypal,refunded
851,3633,7623,2024-04-07,9.99,credit_card,success
852,2699,10269,2024-11-15,199.99,paypal,success
853,5789,3371,2025-06-17,199.99,credit_card,success
854,6492,14898,2024-12-29,9.99,paypal,refunded
855,7388,2191,2025-06-12,9.99,paypal,success
856,2601,732,2024-01-17,19.99,credit_card,success
857,5496,6862,2023-09-23,9.99,paypal,failed
858,3870,149,2024-07-20,19.99,paypal,success
859,5334,2490,2024-03-20,199.99,paypal,refunded
860,3096,8583,2025-04-29,199.99,credit_card,failed
861,5498,9570,2023-10-12,19.99,paypal,refunded
862,6601,14645,2025-05-17,199.99,paypal,failed
863,2203,12116,2025-01-14,9.99,credit_card,failed
864,2174,9374,2024-07-11,9.99,paypal,failed
865,4871,10644,2024-08-09,9.99,credit_card,failed
866,8683,2911,2025-03-03,9.99,paypal,success
867,2916,7767,2024-06-11,9.99,paypal,refunded
868,3190,965,2024-04-20,9.99,credit_card,success
869,3436,6167,2025-04-30,9.99,credit_card,failed
870,8932,3231,2024-03-10,9.99,paypal,failed
871,3632,4569,2025-06-04,9.99,credit_card,success
872,9504,6247,2023-09-15,19.99,credit_card,success
873,1565,245,2024-02-18,9.99,credit_card,success
874,376,105,2024-06-21,9.99,credit_card,failed
875,7616,11048,2024-01-07,9.99,paypal,refunded
876,7261,2794,2023-08-04,199.99,credit_card,refunded
877,3197,12349,2024-05-19,9.99,credit_card,success
878,9088,5121,2024-06-10,9.99,credit_card,refunded
879,9091,6206,2023-11-21,9.99,credit_card,success
880,5123,1433,2023-11-11,19.99,paypal,refunded
881,8076,6651,2025-05-15,9.99,credit_card,refunded
882,6443,8337,2024-06-18,199.99,paypal,failed
883,1927,6682,2024-01-27,19.99,paypal,failed
884,3786,4495,2023-12-28,9.99,credit_card,refunded
885,6792,12704,2024-06-17,19.99,credit_card,success
886,1344,14291,2025-05-24,9.99,credit_card,failed
887,6110,12529,2024-08-08,19.99,credit_card,failed
888,7320,2422,2024-09-17,19.99,credit_card,refunded
889,4414,1819,2024-04-13,19.99,paypal,refunded
890,5108,9571,2024-04-29,9.99,paypal,success
891,6974,14832,2025-03-03,199.99,paypal,refunded
892,7654,63,2024-10-09,9.99,credit_card,success
893,3804,238,2025-05-25,19.99,credit_card,refunded
894,3191,14605,2025-01-26,9.99,credit_card,refunded
895,7270,9350,2023-09-01,199.99,credit_card,success
896,7355,10223,2025-06-04,199.99,credit_card,failed
897,3476,5071,2023-08-26,19.99,credit_card,failed
898,5809,9969,2024-11-14,9.99,paypal,refunded
899,6736,2498,2023-09-26,9.99,credit_card,refunded
900,8287,11441,2024-07-26,19.99,credit_card,success
901,9826,2333,2023-11-10,9.99,credit_card,success
902,8442,5496,2024-05-25,199.99,paypal,success
903,6260,14753,2025-03-25,19.99,credit_card,success
904,1182,11211,2024-02-01,199.99,paypal,refunded
905,5264,4599,2025-05-02,19.99,credit_card,refunded
906,3962,14594,2025-06-17,19.99,credit_card,failed
907,3557,119,2023-08-05,19.99,credit_card,failed
908,5766,6803,2023-09-07,19.99,paypal,success
909,2963,14682,2024-06-23,19.99,credit_card,refunded
910,1326,2764,2024-07-04,199.99,credit_card,failed
911,174,1695,2025-01-08,199.99,credit_card,success
912,1543,11949,2023-11-03,19.99,credit_card,success
913,3952,14410,2023-07-06,19.99,paypal,failed
914,9445,14493,2025-04-20,9.99,paypal,success
915,6290,10173,2025-05-28,9.99,credit_card,failed
916,7091,3757,2023-07-28,19.99,paypal,refunded
917,5726,8366,2024-04-09,9.99,paypal,refunded
918,3318,1730,2023-07-13,9.99,paypal,refunded
919,4898,908,2024-09-29,19.99,credit_card,success
920,6450,6427,2023-08-21,9.99,paypal,failed
921,5509,14085,2024-11-07,199.99,paypal,refunded
922,5274,9471,2023-08-26,9.99,credit_card,success
923,9122,11920,2025-01-05,9.99,credit_card,refunded
924,639,10386,2023-12-06,199.99,credit_card,success
925,1704,8327,2025-01-10,199.99,paypal,failed
926,3896,10505,2024-12-26,199.99,paypal,failed
